NEWID,FINATXEM
05287833,299205.2
05287873,22102
05287893,67483
05287923,52428
05287943,10042
05287953,202292.5
05287993,23099
05288103,27961
05288113,122011
05288123,73614
05288143,118147
05288173,40989
05288183,45382
05288203,30779
05288213,64454.6
05288263,233109
05288323,25799
05288333,86204
05288353,71980
05288363,97896
05288403,60933
05288493,76173
05288543,239884.2
05288553,22367
05288563,35282.2
05288603,30500
05288623,13084.6
05288663,119611
05288673,108310.4
05288693,64421.4
05288703,147729
05288713,72944
05288753,12961
05288763,36716
05288853,39263.6
05288863,94944.2
05288883,128883.5
05288943,60577
05288953,96278.6
05289003,5756
05289023,8153.8
05289043,187923.8
05289063,39475
05289073,51777
05289113,54269.6
05289123,174182
05289153,150382
05289203,107469
05289213,48653
05289223,3418.6
05289263,1668
05289333,34887
05289443,158815.2
05289463,39809
05289473,16379
05289493,89052
05289563,116895.2
05289573,34500
05289593,279663.2
05289693,341822.5
05289733,25202
05289763,103870
05289773,104467
05289783,52276
05289853,67770
05289863,40846
05289893,68748.4
05289903,82833
05289983,34875.4
05290043,25234.4
05290053,66347
05290093,437731.5
05290143,98208.2
05290173,96707
05290183,4660
05290193,97422
05290233,48655
05290243,95608.5
05290253,98677
05290303,93098
05290333,17000
05290373,349275
05290383,64435
05290413,172011
05290423,234011
05290443,14135
05290493,145520
05290513,131765
05290523,87770
05290533,131725
05290543,9396
05290553,71970.6
05290623,94003
05290643,52652
05290703,155725.4
05290713,14546.6
05290733,41896
05290753,152750.8
05290783,29202
05290823,43774
05290883,118081
05290913,136436.6
05290923,-53216
05290963,5000
05290983,56030.2
05290993,90378.8
05291003,75673
05291013,17022
05291043,139750.4
05291073,370735.8
05291083,24479
05291093,137377
05291123,25488.6
05291153,63671.8
05291173,53261.2
05291183,132570
05291203,37935
05291213,4777.4
05291233,415286.5
05291273,194654
05291293,204630.4
05291323,266988
05291393,184766
05291413,148215
05291423,46558
05291433,36157.4
05291483,40379
05291533,84880
05291583,63430
05291653,20562
05291663,62261
05291673,184983.8
05291693,200333
05291713,70980
05291743,244471
05291763,61081
05291773,15750
05291813,46262
05291823,25496
05291883,206942.2
05291893,240550.6
05291913,123398.6
05291923,117719
05291973,41478
05291983,189876.8
05292003,48405.4
05292023,60546
05292033,47893.7
05292073,150430.4
05292083,18779
05292093,95664.8
05292113,164337.6
05292163,82785
05292183,45865
05292233,223798.8
05292253,158646
05292273,63076
05292293,28121
05292303,59822.8
05292313,85766.8
05292343,109330.6
05292363,46601
05292383,211260
05292433,105022.6
05292443,72257
05292453,7820.6
05292473,102159.5
05292513,124198.8
05292543,124386.4
05292553,164665
05292633,49680
05292643,36093.2
05292673,31579
05292723,240248
05292793,76126
05292823,56044
05292833,73091.6
05292843,76962
05292853,9302
05292893,63811
05292913,80792
05292933,38153.8
05292993,52612.6
05293013,216089
05293073,110150
05293093,37918
05293103,35078
05293183,25774
05293223,78839
05293253,0
05293283,42354
05293313,78788
05293323,132752
05293343,35280
05293373,109219
05293423,62306
05293433,123518
05293503,23684
05293523,168560.6
05293533,8150.4
05293553,13214
05293633,65206.6
05293643,62756.8
05293673,105185
05293683,93566
05293693,114120.2
05293773,74256
05293783,151702.1
05293803,29458
05293843,97862.6
05293873,172845
05293953,255975
05294023,91810
05294073,172700
05294083,313933.1
05294113,26164
05294123,47605
05294163,3552.4
05294213,63938.6
05294253,126726.4
05294313,111134.8
05294393,94314.8
05294403,57332
05294423,37295.6
05294433,14047
05294473,103032
05294483,67817
05294503,26487
05294513,28922.6
05294563,67968
05294593,73101
05294663,24179
05294693,53140.8
05294703,59119.8
05294773,24590
05294793,106618.8
05294833,37578
05294843,169268.4
05294853,68509
05294863,255837
05294923,212643
05294943,106272
05294993,47372.6
05295013,16489.4
05295033,89914
05295103,138986
05295133,32316
05295203,94354
05295213,94301
05295233,29576.6
05295343,37345
05295383,151025
05295413,68478
05295473,191861
05295513,29197
05295533,147108.6
05295553,36925
05295563,314043.8
05295583,25019
05295623,73696
05295633,173718.2
05295643,89521
05295673,77902
05295713,29349.8
05295733,43257
05295743,46384
05295753,257549.2
05295763,51878
05295773,36575
05295833,120108
05295923,21156
05295973,176400.7
05295983,69085
05295993,43186
05296023,306845.2
05296063,110690
05296103,148152
05296213,143462.4
05296253,156228
05296263,103322
05296273,34370
05296323,85055
05296333,324987
05296343,121438
05296383,90719
05296413,103109.2
05296423,52384
05296523,36118
05296574,126617
05296583,137301
05296633,508731.9
05296683,914
05296723,20017
05296733,112220
05296763,153337.2
05296773,285596.2
05296803,156477
05296813,345285.2
05296833,97207.6
05296843,82427
05296893,156221.4
05296903,49666
05296933,49225.2
05296943,785744.5
05297023,150572
05297043,14545.4
05297133,36278
05297163,49330
05297183,43506
05297233,60720
05297263,243227.2
05297273,71013.2
05297343,237351
05297373,44248
05297393,22168
05297403,38869
05297443,106775.2
05297513,49242.7
05297543,144599.8
05297593,40521
05297603,34400
05297613,43373
05297643,81243.6
05297653,45002
05343733,24344
05343843,248263.4
05343853,46980
05343893,100249.2
05343903,554.8
05343923,25021
05343963,172923
05344033,86688
05344043,58496
05344083,144177.6
05344104,12879
05344113,78083
05344163,55453
05344183,54936
05344233,94815
05344243,138563
05344273,96921
05344323,147071
05344333,79823.4
05344353,177703.2
05344363,169861
05344443,33172
05344493,31708
05344513,166943
05344563,254697
05344593,17568
05344623,25525.4
05344663,68223
05344723,253717
05344743,85733
05344753,178625
05344763,93501.6
05344773,316557.2
05344793,162969.8
05344833,75324
05344883,67248.6
05344903,256924.8
05344963,220248
05344973,57011.4
05345003,18080.6
05345023,326943
05345033,1599
05345063,45579.2
05345083,73543
05345123,93753
05345193,133093.4
05345213,17035
05345253,51296
05345283,1284
05345303,43326.2
05345323,81497.4
05345333,30743
05345393,31647.8
05345413,8976.4
05345433,46233
05345463,180455.2
05345483,82011.2
05345533,120903.6
05345553,128517
05345583,238318.2
05345593,25552
05345624,40869
05345633,344755.2
05345673,21830
05345683,88529
05345703,42425
05345713,64613.2
05345753,154834
05345763,117952
05345793,145105.6
05345813,22302
05345833,63768.6
05345843,4200
05345873,18756
05345893,17054
05345923,64327
05345943,48297.4
05345953,127910.2
05345963,116485.8
05345973,15047
05346013,15779
05346033,169629
05346043,69633
05346073,233660
05346093,63139
05346103,34349
05346113,73053
05346133,202865.5
05346173,24491
05346183,111682
05346213,33379
05346223,18379
05346263,47720.2
05346273,57817.2
05346283,33330
05346293,186579.6
05346343,19379
05346363,198278
05346373,110090.4
05346383,135286
05346403,182621
05346413,127471
05346433,17365.4
05346443,45356.8
05346453,81073
05346483,14660.4
05346503,36658.8
05346513,36562.4
05346533,17486
05346553,88524
05346583,5583
05346613,67462.6
05346713,81478.4
05346743,6921.2
05346793,78306.4
05346823,48523.6
05346833,29929
05346863,63414.2
05346883,53235
05346983,40192.8
05346993,92260
05347023,64277
05347063,48067
05347083,20771
05347093,131052
05347113,21839
05347153,170968
05347213,91734
05347243,27000
05347263,157669.6
05347303,112787
05347363,47840
05347423,82668.8
05347433,80777
05347443,62672
05347463,41716.2
05347473,126215.8
05347503,183495.8
05347533,144413
05347573,89053
05347593,96339
05347663,80181
05347713,199321
05347763,84551
05347794,17231.4
05347813,46631
05347833,30641
05347884,2150
05347903,59742
05347923,112032.4
05347943,54892
05347953,15044
05347963,120523.6
05348003,56109.2
05348013,133875
05348073,13169
05348143,201158.5
05348163,54763
05348173,81855
05348223,92564.2
05348243,117389
05348253,39244.4
05348273,6175
05348323,89345
05348384,240863.2
05348403,20207.8
05348413,30779
05348423,21200
05348433,38958
05348443,104633.6
05348453,51703
05348463,40858.2
05348483,110442
05348493,53992
05348513,110189
05348543,115834.8
05348573,94361.2
05348633,145274.2
05348653,5476.6
05348683,155765
05348693,608
05348723,90714
05348734,67147.4
05348753,14901
05348763,14063.8
05348773,59031.4
05348833,355851.4
05348863,99313
05348913,41288
05348993,62709
05349033,49089
05349053,83015
05349063,44823
05349083,114439.8
05349163,15513
05349203,245292.5
05349263,31323
05349273,54598
05349283,164165
05349313,76017
05349333,50939
05349363,27379
05349393,38030
05349403,67438
05349423,34673.2
05349433,21120
05349443,65897
05349453,133894
05349463,57723
05349493,91287.4
05349533,246448.2
05349543,68097
05349553,63808.2
05349583,74218
05349663,4000
05349713,401409.2
05349733,101992
05349753,80210
05349763,32030
05349773,58602
05349783,52818
05349794,98045.8
05349853,44903.6
05349883,97333
05349923,111677.6
05349933,2939
05349983,88228
05349993,164429
05350013,136391
05350043,88934
05350053,39643.6
05350073,84679
05350084,60070
05350113,61604
05350143,54797
05350163,101365.8
05350173,38887
05350203,60195.6
05350253,88578
05350263,154353.6
05350273,6997
05350283,77597.4
05350293,43656
05350323,175232
05350333,251846.7
05350463,62961
05350473,72431
05350513,68991
05350563,104113
05350593,151383.4
05350603,110894
05350623,27585
05350653,35533
05350683,123994
05350693,21678.8
05350733,119685
05350753,233844
05350773,48186
05350823,10570
05350843,165474
05350853,21595
05350883,4790
05350923,42853
05350933,33272
05350943,94969
05350983,39234
05351033,48463.2
05351043,359679.6
05351073,140230
05351083,72053.4
05351093,17458
05351133,69053
05351163,23670
05351183,96077
05351243,74901
05351303,103162
05351323,22717
05351343,42824
05351363,17579
05351413,152412
05351454,108575
05351483,48819.2
05351583,17570
05351653,23817
05351663,83547
05351683,381089.9
05351693,62041
05351803,60685
05351813,56216
05351893,229291
05351903,73399.4
05351923,47213.2
05351933,32258
05351963,195127
05352013,93577
05352053,217577
05352073,17940
05352103,92999
05352133,127308
05352143,32133
05352173,119305
05352223,219624.8
05352233,64161.2
05352283,77804
05352313,77250.6
05352483,64662.6
05352493,62923.2
05352523,268118.6
05352553,1155.6
05352583,118154
05352593,123883
05352653,202372.2
05352673,3053
05352743,53135.8
05352803,18071
05352853,42288.4
05352893,90386
05352903,81438.8
05352973,91500.4
05353013,71257
05353053,188865
05353073,15136
05353153,141690
05353163,52594.2
05353223,38346
05353243,37623
05353273,109958
05353283,169413
05353293,35752
05353323,88591
05353333,94305
05353403,43445
05353433,27629
05353443,59197
05353463,109795
05353483,150731
05353503,22443
05353513,14759
05353573,71344
05353593,129432
05353613,43100.4
05353623,42035.6
05353633,374677.2
05353643,47290
05353683,44442
05353693,172504
05353723,46374.6
05353733,116592.4
05353773,32880.6
05353893,142087
05353913,54623
05353943,24954.6
05354043,277469
05354053,210327.5
05354063,31495
05354133,34809.8
05354193,146360
05354223,96797.6
05354233,15866
05354253,273577
05354273,106411
05354283,135400
05354303,100020.8
05354323,312235
05354393,63531
05354463,139756.6
05354493,72710.6
05354513,145381.6
05354523,28753.8
05354533,75685
05354543,23910.6
05354563,47563
05354623,39748.2
05354633,100603
05354653,12399
05354713,115608
05354723,255713
05354733,48645.4
05354753,68648
05354793,54807.4
05354923,44220
05354973,26763.8
05354983,68197.2
05355013,128915
05355023,-5250
05355033,128274
05355113,46263.4
05355133,39851
05355143,68136.8
05355153,71606
05355163,20121
05355173,53478
05355193,36086
05355203,105362
05355263,99491
05355323,176495.2
05355363,8905.6
05355393,80773
05355433,52847.6
05355493,13879
05355513,87203.4
05355523,38067
05355533,25219
05355543,44555
05355593,37839
05355603,67538
05355633,167075.6
05355643,19553
05355653,18779
05355743,32902
05355783,44878
05355823,114410
05355833,35379.2
05355883,33199.4
05355943,161648
05355993,18657
05356093,90890.8
05356103,4560
05356123,110072.8
05356173,22703
05356213,51643
05356223,40068
05356253,89687
05356283,15352
05356293,121529
05356323,18731
05356354,222643.8
05356363,13634.4
05356403,15680
05356413,67232.8
05356453,19979
05356483,39958
05356523,48958
05356533,97755
05356543,56972
05356593,95798
05356693,31132
05356723,75806
05356743,146955.2
05356773,32758
05356813,230883
05356823,17579
05356873,89048.8
05356913,44143.2
05356933,188637
05356963,24779
05356983,26557.8
05357013,18432
05357033,33103
05357043,30089
05357053,33751
05357063,97494.2
05357093,55298
05357103,121098
05357113,425184.5
05357133,40644.8
05357153,166608.6
05357163,53282
05357213,46332.2
05357233,154424.8
05357273,69102.4
05357283,12230
05357333,37871.4
05357343,35408.6
05357403,21152.4
05357463,247031
05357483,335692.4
05357513,89321.4
05357523,43705
05357543,43050.8
05357594,63309
05357613,401054.8
05357673,107122
05357733,221545.4
05357743,284688.2
05357803,46751
05357823,54959.6
05357843,32179.2
05357863,67742
05357873,75205.4
05357923,25213.4
05357943,66097
05357953,53889
05357963,17163.8
05357973,26023
05358003,73983
05358083,53895.8
05358133,263721.2
05358153,58128
05358163,2930
05358193,108175
05358203,186275
05358213,32592
05358233,38617
05358243,6000
05358373,102094
05358413,92826
05358463,474833.5
05358494,128080
05358543,25752
05358553,26725.8
05358573,288588.6
05358593,286290.2
05358603,21352
05358643,207486
05358663,84725.6
05358703,63475.6
05358793,30018
05358803,80364.4
05358873,60067
05358893,122602.2
05358913,149147.2
05358933,332727.8
05358953,66366
05358983,50790.4
05358993,70332.8
05359033,116080
05359063,360579.8
05359073,12092.6
05359093,339145.6
05359143,61319.8
05359213,132652
05359243,65346.2
05359283,15099
05359313,286687.1
05359413,18779
05359463,132280
05359483,125307
05359503,51887
05359523,277250
05359533,125307
05359553,125046
05359564,1640
05359593,80517
05359613,88959
05359673,34207.6
05359733,348117.6
05359763,172276
05359773,45203
05359863,125376
05359893,31605
05359903,40795.6
05359913,266796.8
05359923,29013
05359953,700
05359973,53424
05360033,152902
05360063,48941
05360073,56288
05360133,94261.8
05360143,42158
05360153,32081.4
05360173,39025
05360193,78529
05360203,83131.2
05360243,18000
05360323,2200
05360334,56757
05360453,150958
05360533,51568
05360553,325633
05360583,81458
05360593,105681
05360623,18003.8
05360643,73959
05360653,53249
05360693,142157.6
05360773,116112
05360833,73964
05360843,71880
05360873,33681
05360883,77503
05360923,69840.8
05361043,185588
05361053,293536.2
05361113,76980.6
05361163,59678.6
05361173,166131.6
05361203,328082.1
05361293,76296.6
05361343,51131
05361433,301075
05361463,88196
05361473,44765
05361493,174372
05361523,37868.8
05361553,34517
05361603,300145.7
05361623,212074
05361663,69959.4
05361743,30755
05361753,49623
05361763,55613.4
05361833,107768.6
05361853,94525.8
05361883,54519
05361913,165097.4
05361953,46406
05361993,24704
05362003,27116.6
05362043,96717
05362073,34228.8
05362083,47027
05362113,64617
05362123,70019
05362144,38724
05362233,184015.8
05362373,16331
05362413,17806
05362443,34379
05362483,19415.4
05362494,40409.4
05362623,116143.6
05362693,135383.2
05362703,64470
05362763,52743.2
05362793,80859.8
05362823,202349.6
05362853,36530.2
05362893,26000
05362903,132953
05362943,79224
05362963,161797
05362993,3276
05363003,45328
05363013,46827
05363023,43000
05363043,113309
05363053,32375
05363103,215905
05363143,8572.2
05363153,36457
05363173,38614
05363183,223619.2
05363213,61379
05363343,3035
05363353,62710.6
05363363,77575.6
05363383,61581
05363393,130776.6
05363403,20341.8
05363483,17447
05363503,51025
05363533,76644.4
05363543,57487.2
05363553,57750
05363613,79286.2
05363673,48360
05363683,67463.4
05363703,75713
05363743,89582
05363763,107242.6
05363793,107211
05363823,59194
05363843,53242
05363863,77960.6
05363873,43863
05363883,183887.2
05363893,74117
05363933,149547.7
05364013,65398.6
05364023,50488.4
05364033,67514
05364053,27054
05364093,21901
05364153,96972
05364163,144660
05364183,119093
05364203,150584
05364223,46530
05364333,32721
05364353,35107.8
05364383,27154
05364403,180241
05364413,93279
05364463,3263
05364473,75177.2
05364503,33480
05364523,23198
05364533,145735
